ID	Value
hhd595	हैपेटाइटिस-बी\N_NNP रोग\N_NN के\PSP प्रसार\N_NN में\PSP रक्त\N_NN सर्वाधिक\RP_INTF महत्वपूर्ण\JJ साधन\N_NN हैं\N_NN लेकिन\CC_CCS ये\DM_DMD अन्य\JJ शारीरिक\JJ द्रव्यों\N_NN के\PSP माध्यम\PSP से\PSP भी\RP_RPD फैल\V_VM सकता\V_VAUX है\V_VAUX जिसमें\PR_PRL शामिल\V_VAUX हैं\V_VAUX वीर्य\V_VAUX ,\RD_PUNC योनिमार्ग\N_NN से\PSP स्त्राव\N_NN और\CC_CCD लार\N_NN ।\RD_PUNC
hhd596	एचबीवी\N_NNP तीन\QT_QTC माध्यमों\N_NN से\PSP फैलता\V_VM है\V_VAUX ,\RD_PUNC माँ\N_NN से\PSP बच्चे\N_NN में\PSP ,\RD_PUNC जन्म\N_NN पर\PSP और\CC_CCD व्यक्ति\N_NN से\PSP व्यक्ति\N_NN में\PSP ।\RD_PUNC
hhd597	हैपेटाइटिस-बी\N_NNP बीमारी\N_NN तथा\CC_CCD उसके\PR_PRP परिणामस्वरूप\N_NN होने\V_VM वाले\PSP क्रानिक\N_NN कैरियर\N_NN स्टेट\N_NN या\RP_RPD लीवर\N_NNP कैंसर\N_NN से\PSP बचाव\N_NN का\PSP सर्वाधिक\RP_INTF प्रभावी\JJ और\CC_CCD सुविधाजनक\JJ उपाय\N_NN है\V_VAUX ,\RD_PUNC टीकाकरण\N_NN ।\RD_PUNC
hhd598	टीकाकरण\N_NN के\PSP बाद\N_NST सुरक्षात्मक\JJ प्रतिजैविक\JJ प्रतिक्रया\N_NN विकसित\N_NN कर\V_VM चुके\V_VAUX व्यक्तियों\N_NN को\PSP तीव्र\JJ और\CC_CCD पुराने\JJ संक्रमण\N_NN तथा\CC_CCD साथ\PSP ही\RP_RPD बीमारियों\N_NN से\PSP संपूर्ण\JJ सुरक्षा\N_NN मिल\V_VM सकती\V_VAUX है\V_VAUX ।\RD_PUNC
hhd599	हैपेटाइटिस-बी\N_NNP टीके\N_NN के\PSP व्यापक\JJ उपयोग\N_NN से\PSP हैपेटाइटिस-बी\N_NNP संक्रमण\N_NN और\CC_CCD दीर्घकालीन\N_NN हैपेटाइटिस-बी\N_NNP से\PSP उभरे\V_VM लीवर\N_NNP कैंसर\N_NN में\PSP उल्लेखनीय\JJ रूप\N_NN से\PSP कमी\QT_QTF दिखी\V_VM है\V_VAUX ।\RD_PUNC
hhd600	पीतज्वर\N_NNP को\PSP पीला\JJ जैक\N_NN ,\RD_PUNC काली\JJ उल्टी\N_NN ,\RD_PUNC नीग्रो\N_NN की\PSP उल्टी\N_NN या\CC_CCD अमेरिकन\JJ प्लेग\N_NN भी\RP_RPD कहते\V_VM हैं\V_VAUX ।\RD_PUNC
hhd601	संयुक्त\JJ टीका\N_NN बच्चों\N_NN और\CC_CCD वयस्कों\N_NN के\PSP लिए\PSP बना\V_VM है\V_VAUX ।\RD_PUNC
hhd602	आपरेशन\N_NN के\PSP बाद\N_NST हर्निया\N_NN दुबारा\RB न\RP_NEG हो\PSP इस\DM_DMD के\PSP लिए\PSP क्या-क्या\PR_PRQ सावधानियाँ\N_NN बरतनी\V_VM चाहिए\V_VAUX ?\RD_PUNC
hhd603	स्वतन्त्रता\N_NN प्राप्ति\N_NN के\PSP पश्‍चात\N_NNP भारतवर्ष\N_NNP में\PSP बढ़ती\V_VM जनसंख्या\N_NN की\PSP विकराल\JJ समस्या\N_NN रही\V_VM है\V_VAUX ।\RD_PUNC
hhd604	वर्ष\N_NN 1952\QT_QTC में\PSP राष्ट्रीय\JJ स्तर\N_NN पर\PSP परिवार\N_NN कल्याण\N_NN कार्यक्रम\N_NN चलाया\V_VM गया\V_VAUX ।\RD_PUNC
hhd605	वर्ष\N_NN 1994\QT_QTC में\PSP केरो\N_NN (\RD_SYM मिश्र\N_NN )\RD_SYM में\PSP एक\QT_QTC अन्तराष्ट्रीय\JJ सम्मेलन\N_NN में\PSP जनसंख्या\N_NN एवं\CC_CCD विकास\N_NN के\PSP विषय\N_NN में\PSP यह\DM_DMD सुझाया\V_VM गया\V_VAUX कि\CC_CCD प्रजनन\N_NN स्वास्थ्य\N_NN सुरक्षा\N_NN को\PSP परिवार\N_NN कल्याण\N_NN के\PSP साथ\PSP सुधार\V_VM कर\V_VAUX जोड़ना\V_VM मानवहित\N_NN एवं\CC_CCD विकास\N_NN हेतु\PSP आवश्यक\N_NN होगा\V_VM ।\RD_PUNC
hhd606	समग्र\JJ प्रजनन\N_NN स्वास्थ्य\N_NN सुरक्षा\N_NN को\PSP एक\QT_QTC ही\RP_RPD तत्व\N_NN के\PSP रूप\N_NN में\PSP परिवार\N_NN नियोजन\N_NN सेवाओं\N_NN में\PSP रखा\V_VM जाय\V_VAUX ।\RD_PUNC
hhd607	अतः\CC_CCS प्रजनन\N_NN एवं\CC_CCD बाल\N_NN स्वास्थ्य\N_NN कार्यक्रम\N_NN अवधारणा\N_NN का\PSP जन्म\N_NN हुआ\V_VM ।\RD_PUNC
hhd608	भारत\N_NNP वर्ष\N_NN प्रजनन\N_NN एवं\CC_CCD बाल\N_NN स्वास्थ्य\N_NN कार्यक्रम\N_NN वर्ष\N_NN 1997\QT_QTC से\PSP चलाया\V_VM जा\V_VAUX रहा\V_VAUX है\V_VAUX ।\RD_PUNC
hhd609	उत्तराखण्ड\N_NNP में\PSP यह\DM_DMD कार्यक्रम\N_NN राज्य\N_NN के\PSP गठन\N_NN से\PSP ही\RP_RPD चलाया\V_VM जा\V_VAUX रहा\V_VAUX है\V_VAUX ।\RD_PUNC
hhd610	मूल\N_NN राज्य\N_NN उत्तर-प्रदेश\N_NNP की\PSP तुलना\N_NN में\PSP उत्तराखण्ड\N_NNP में\PSP प्रजनन\N_NN दर\N_NN का\PSP स्तर\N_NN सदैव\N_NN कम\QT_QTF रहा\V_VM है\V_VAUX ।\RD_PUNC
hhd611	वर्ष\N_NN 1951\QT_QTC -\RD_PUNC 1956\QT_QTC की\PSP अवधि\N_NN में\PSP इस\DM_DMD राज्य\N_NN का\PSP अशोधित\JJ जन्म\N_NN दर\N_NN 48\QT_QTC था\V_VAUX जो\PR_PRL कि\CC_CCS घटते\V_VM हुये\V_VAUX वर्ष\N_NN 1976\QT_QTC -\RD_PUNC 1981\QT_QTC की\PSP अवधि\N_NN में\PSP 35\QT_QTC हो\V_VM गया\V_VAUX तथा\CC_CCD वर्ष\N_NN 1994\QT_QTC -\RD_PUNC 2001\QT_QTC के\PSP दौरान\PSP यह\DM_DMD दर\N_NN और\CC_CCD भी\RP_RPD कम\QT_QTF होकर\V_VM मात्र\N_NN 26\QT_QTC रह\V_VM गया\V_VAUX ।\RD_PUNC
hhd612	जिलों\N_NN में\PSP यह\DM_DMD दर\N_NN सबसे\RP_INTF कम\QT_QTF पौड़ी\N_NN में\PSP जब\PR_PRL कि\CC_CCS सबसे\RP_INTF अधिक\QT_QTF हरिद्वार\N_NNP में\PSP है\V_VAUX ।\RD_PUNC
hhd613	सकल\JJ प्रजनन\N_NN दर\N_NN (\RD_SYM किसी\DM_DMI महिला\N_NN द्वारा\PSP अपने\PR_PRF प्रजनन\N_NN जीवन\N_NN काल\N_NN में\PSP जन्में\V_VM गए\V_VAUX शिशुओं\N_NN की\PSP संख्या\N_NN )\RD_SYM जो\PR_PRL कि\CC_CCD 1971-76\QT_QTC की\PSP अवधि\N_NN के\PSP लिए\PSP 5\QT_QTC से\PSP अधिक\QT_QTF अनुमानित\N_NN थी\V_VAUX ,\RD_PUNC निरन्तर\RB घट\V_VM रही\V_VAUX है\V_VAUX तथा\CC_CCD वर्ष\N_NN 2001\QT_QTC में\PSP यह\DM_DMD संख्या\N_NN 3.3\QT_QTC थी\V_VAUX ।\RD_PUNC
hhd614	अन्तर\N_NN जनपदीय\N_NN विभिन्नताएँ\N_NN भी\RP_RPD इस\DM_DMD अवधि\N_NN में\PSP कम\QT_QTF हुई\V_VM हैं\V_VAUX ।\RD_PUNC
hhd615	अशोधित\JJ जन्मदर\N_NN तथा\CC_CCD सकल\JJ प्रजनन\N_NN दर\N_NN नगरीय\JJ तथा\CC_CCD ग्रामीण\JJ क्षेत्रों\N_NN में\PSP भिन्न-भिन्न\N_NN रही\V_VM है\V_VAUX ।\RD_PUNC
hhd616	पुत्र\N_NN की\PSP चाहत\N_NN ही\RP_RPD प्रबल\N_NN है\V_VAUX जो\PR_PRL कि\CC_CCS राज्य\N_NN के\PSP भावी\JJ प्रजनन\N_NN स्तर\N_NN को\PSP प्रभावित\N_NN करेगा\V_VM ।\RD_PUNC
hhd617	सामान्य\JJ रूप\N_NN से\PSP मैदानी\JJ क्षेत्रों\N_NN की\PSP तुलना\N_NN में\PSP पर्वतीय\JJ क्षेत्रों\N_NN में\PSP जन्मदर\N_NN कम\QT_QTF है\V_VAUX ।\RD_PUNC
hhd618	लगभग\N_NN एक\QT_QTF चौथाई\N_NN महिलाएँ\N_NN पहले\QT_QTO जन्मे\JJ बच्चे\N_NN के\PSP बाद\N_NST 24\QT_QTC महिनों\N_NN के\PSP भीतर\N_NST दूसरे\QT_QTO बच्चे\N_NN को\PSP जन्म\N_NN देती\V_VM हैं\V_VAUX ।\RD_PUNC
hhd619	आधे\QT_QTC से\PSP कुछ\QT_QTF कम\QT_QTF (\RD_SYM 46\QT_QTC प्रतिशत\N_NN )\RD_SYM माताएँ\N_NN 3\QT_QTC से\PSP अधिक\QT_QTF बच्चों\N_NN को\PSP जन्म\N_NN देती\V_VM हैं\V_VAUX ।\RD_PUNC
hhd620	लगभग\N_NN 42\QT_QTC प्रतिशत\N_NN जन्म\N_NN गम्भीर\JJ खतरे\N_NN वाली\PSP श्रेणी\N_NN में\PSP आते\V_VM हैं\V_VAUX ।\RD_PUNC
hhd621	विशेष\JJ कर\V_VM उत्तराखण्ड\N_NNP के\PSP सम्बन्ध\N_NN में\PSP मृत्यु\N_NN दर\N_NN सम्बन्धी\N_NN सूचनाओं\N_NN के\PSP अभाव\N_NN से\PSP मृत्यु\N_NN दर\N_NN में\PSP कमी\QT_QTF की\PSP प्रवृत्ति\N_NN एवं\CC_CCD तरीकों\N_NN पर\PSP टिप्पणी\N_NN करना\V_VM कठिन\JJ है\V_VAUX ।\RD_PUNC
hhd622	सैम्पल\N_NN पंजीकरण\N_NN प्रणाली\N_NN ,\RD_PUNC (\RD_SYM एस.आर.एस\N_NN )\RD_SYM के\PSP अनुमानों\N_NN के\PSP अनुसार\N_NN वर्ष\N_NN 2000\QT_QTC के\PSP दौरान\PSP उत्तराखण्ड\N_NNP की\PSP अशोधित\JJ मृत्यु\N_NN दर\N_NN प्रत्येक\QT_QTF 1000\QT_QTC की\PSP जनसंख्या\N_NN पर\PSP 7\QT_QTC अनुमानित\N_NN थी\V_VAUX जो\PR_PRL कि\CC_CCS राष्ट्रीय\JJ औसत\N_NN 9\QT_QTC से\PSP कम\QT_QTF है\V_VAUX ।\RD_PUNC
hhd623	राज्य\N_NN की\PSP शिशु\N_NN मृत्यु\N_NN दर\N_NN वर्ष\N_NN 2000\QT_QTC में\PSP प्रत्येक\QT_QTF 1000\QT_QTC जीवित\JJ जन्म\N_NN पर\PSP 50\QT_QTC थी\V_VAUX ,\RD_PUNC जो\PR_PRL कि\CC_CCS राष्ट्रीय\JJ दर\N_NN (\RD_SYM 68\QT_QTC 1000\QT_QTC )\RD_SYM से\PSP बहुत\QT_QTF कम\N_NN है\V_VAUX ।\RD_PUNC
hhd624	शिशु\N_NN मृत्यु\N_NN की\PSP कुल\QT_QTF संख्या\N_NN में\PSP से\PSP लगभग\N_NN दो\QT_QTC तिहाई\N_NN मृत्यु\N_NN नवजात\JJ शिशु\N_NN काल\N_NN में\PSP ही\RP_RPD हो\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
hhd625	उत्तराखण्ड\N_NNP में\PSP बाल\JJ मृत्यु\N_NN दर\N_NN प्रत्येक\QT_QTF 1000\QT_QTC जीवित\JJ जन्म\N_NN पर\PSP 19\QT_QTC है\V_VAUX ।\RD_PUNC
hhd626	वर्तमान\N_NN में\PSP राज्य\N_NN की\PSP मातृ\JJ मृत्यु\N_NN दर\N_NN सम्बंधी\N_NN आंकड़े\N_NN उपलब्ध\N_NN नहीं\RP_NEG है\V_VAUX ।\RD_PUNC
hhd627	राज्य\N_NN की\PSP विषम\JJ भौगोलिक\JJ परिस्थितियों\N_NN को\PSP देखते\V_VM हुये\V_VAUX यह\DM_DMD कहा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX कि\CC_CCS यहाँ\DM_DMD पर\PSP मातृ\JJ मृत्यु\N_NN दर\N_NN काफी\QT_QTF अधिक\RP_INTF होगी\V_VM ।\RD_VAUX
hhd628	आधुनिकीकरण\N_NN तथा\CC_CCD नगरीयकरण\N_NN के\PSP कारण\N_NN जीवन\N_NN शैली\N_NN में\PSP हुए\V_VM परिवर्तनों\N_NN से\PSP असंचारी\JJ रोग\N_NN भी\RP_RPD मृत्यु\N_NN का\PSP एक\QT_QTC प्रमुख\JJ कारण\N_NN बन\V_VM रहे\V_VAUX हैं\V_VAUX ।\RD_PUNC
hhd629	``\RD_PUNC प्रजनन\N_NN एवं\CC_CCD बाल\N_NN स्वास्थ्य\N_NN कार्यक्रम\N_NN का\PSP उद्देश्य\N_NN माताओं\N_NN की\PSP मृत्यु\N_NN दर\N_NN एवं\CC_CCD बच्चों\N_NN की\PSP मृत्यु\N_NN दर\N_NN में\PSP कमी\N_NN लाना\V_VM है\V_VAUX ।\RD_PUNC ``\RD_PUNC
hhd630	प्रजनन\N_NN एवं\CC_CCD बाल\N_NN स्थास्थ\N_NN कार्यक्रम\N_NN के\PSP सम्बन्ध\N_NN में\PSP पुरूषों\N_NN की\PSP भागीदारी\N_NN को\PSP विशेष\JJ महत्व\N_NN देने\V_VM ,\RD_PUNC पुरूष\N_NN एवं\CC_CCD महिला\N_NN को\PSP सुरक्षित\JJ एवं\CC_CCD असरदार\JJ गर्भनिरोधक\N_NN की\PSP विधियों\N_NN का\PSP पूर्ण\JJ ज्ञान\N_NN पहुँचाने\V_VM ,\RD_PUNC गर्भवती\JJ महिला\N_NN को\PSP गर्भावस्था\N_NN तथा\CC_CCD प्रसव\N_NN के\PSP दौरान\PSP चिकित्सकीय\JJ सुविधायें\N_NN उपलब्ध\N_NN कराने\V_VM तथा\CC_CCD दम्पति\N_NN को\PSP स्वस्थ\JJ नवजात\JJ शिशु\N_NN प्राप्त\N_NN करने\V_VM हेतु\PSP यह\DM_DMD कार्यक्रम\N_NN चलाया\V_VM जा\V_VAUX रहा\V_VAUX है\V_VAUX ।\RD_PUNC
hhd631	स्वास्थ्य\N_NN कार्यक्रमों\N_NN का\PSP लक्ष्य\N_NN दम्पति\N_NN सुरक्षा\JJ दर\N_NN को\PSP वर्ष\N_NN 2006\QT_QTC तक\PSP 49.0\QT_QTC प्रतिशत\N_NN ,\RD_PUNC वर्ष\N_NN 2010\QT_QTC तक\PSP 55.0\QT_QTC एवं\CC_CCD 2010\QT_QTC तक\PSP 95\QT_QTC प्रतिशत\N_NN तक\PSP बढ़ाना\V_VM है\V_VAUX ।\RD_PUNC
hhd632	सुरक्षा\N_NN प्रसव\N_NN की\PSP दर\N_NN को\PSP वर्ष\N_NN 2006\QT_QTC तक\PSP 60\QT_QTC प्रतिशत\N_NN ,\RD_PUNC वर्ष\N_NN 2010\QT_QTC तक\PSP 80\QT_QTC प्रतिशत\N_NN तथा\CC_CCD संस्थागत\JJ प्रसवों\N_NN की\PSP संख्या\N_NN को\PSP अधिक\RP_INTF से\PSP अधिक\RP_INTF बढ़ाना\V_VM है\V_VAUX ।\RD_PUNC
hhd633	प्रजनन\N_NN एवं\CC_CCD बाल\JJ स्वास्थ्य\JJ कार्यक्रम\N_NN के\PSP अंतर्गत\N_NN मुख्य\JJ कार्य\N_NN ।\RD_PUNC
hhd634	कार्यक्रम\N_NN के\PSP अन्तर्गत\N_NN चलाये\V_VM जा\V_VAUX रहे\V_VAUX मुख्य\JJ कार्य\N_NN निम्न\JJ प्रकार\N_NN हैं\V_VAUX ।\RD_PUNC
hhd635	आर.सी.एच.\N_NNP शिविरों\N_NN का\PSP आयोजन\N_NN ।\RD_PUNC
hhd636	आर.सी.एच.\N_NNP आउटरीय\N_NN सेशनों\N_NN का\PSP आयोजन\N_NN ।\RD_PUNC
hhd637	संविदा\N_NN पर\PSP महिला\N_NN स्वास्थ्य\N_NN कार्यकर्मियों\N_NN की\PSP तैनाती\N_NN ।\RD_PUNC
hhd638	बृहत\JJ निर्माण\N_NN कार्य\N_NN एव\CC_CCD स्वास्थ्य\N_NN इकाईयों\N_NN की\PSP मरम्मत\N_NN नवीनीकरण\N_NN ।\RD_PUNC
hhd639	नगरीय\JJ प्रजनन\N_NN एवं\CC_CCD बाल\JJ स्वास्थ्य\N_NN कार्यक्रम\N_NN ।\RD_PUNC
hhd640	संविदा\N_NN पर\PSP अतरिक्त\N_NN ए.एन.एम.\N_NNP की\PSP तैनाती\N_NN ।\RD_PUNC
hhd641	असेवित\JJ एवं\CC_CCD ग्रामीण\JJ क्षेत्रो\N_NN में\PSP 258\QT_QTC अतिरिक्त\N_NN ए.एन.एम.\N_NNP की\PSP संविदा\N_NN के\PSP आधार\N_NN पर\PSP तैनाती\N_NN ,\RD_PUNC माताओं\N_NN एवं\CC_CCD बच्चों\N_NN के\PSP प्रतिरक्षण\N_NN एवं\CC_CCD गर्भ\N_NN निरोधकों\N_NN के\PSP ग्राह्यता\N_NN को\PSP बढ़ाने\V_VM हेतु\PSP की\PSP गयी\V_VM है\V_VAUX ।\RD_PUNC
